"fw","neg","pos","p","source","chargeDensity","phii","U:0","U:1","U:2","force:0","force:1","force:2","elec:0","elec:1","elec:2","Points:0","Points:1","Points:2"
3.66482,0.000707998,0.000822626,-8.31096e-05,0.000176341,0.000114628,278.921,0.000641408,-0.000342755,0,0.000489663,-0.00584166,0,6265.62,-74320.8,0,0.01775,0.00325,0.00125
3.64451,0.0007043,0.00082052,-8.31052e-05,0.000178361,0.000116219,277.354,0.000688039,-0.000239595,0,0.000495655,-0.00587205,0,6255.14,-73682.5,0,0.018,0.00325,0.00125
3.62438,0.000700537,0.00081849,-8.30709e-05,0.000180416,0.000117953,275.793,0.000728712,-0.000136863,0,0.000500139,-0.0059087,0,6218.61,-73051.1,0,0.01825,0.00325,0.00125
3.60451,0.000696659,0.000816577,-8.30055e-05,0.000182577,0.000119917,274.245,0.000763613,-3.61179e-05,0,0.000503554,-0.00595611,0,6158.12,-72429.5,0,0.0185,0.00325,0.00125
3.58502,0.000692807,0.000814818,-8.2908e-05,0.000184561,0.00012201,272.714,0.000792618,6.17645e-05,0,0.000505551,-0.00600928,0,6075.88,-71820.6,0,0.01875,0.00325,0.00125
3.56596,0.000689173,0.000813186,-8.27804e-05,0.000186088,0.000124012,271.207,0.000815426,0.000156511,0,0.00050524,-0.00605751,0,5973.43,-71226.8,0,0.019,0.00325,0.00125
3.54742,0.000685741,0.000811642,-8.26275e-05,0.000187278,0.000125901,269.728,0.000832509,0.000248159,0,0.000502538,-0.00610005,0,5851.75,-70649.8,0,0.01925,0.00325,0.00125
3.52943,0.000682476,0.000810188,-8.24521e-05,0.000188222,0.000127711,268.281,0.000844173,0.000336801,0,0.000497641,-0.00613898,0,5711.98,-70091.4,0,0.0195,0.00325,0.00125
3.51205,0.000679369,0.000808825,-8.22564e-05,0.000188962,0.000129456,266.871,0.000850409,0.000422384,0,0.000490667,-0.00617513,0,5555.48,-69552.9,0,0.01975,0.00325,0.00125
3.49534,0.000676418,0.000807553,-8.20426e-05,0.000189518,0.000131135,265.503,0.000851196,0.000504759,0,0.000481708,-0.0062088,0,5383.66,-69035.7,0,0.02,0.00325,0.00125
3.47931,0.000673629,0.000806372,-8.18134e-05,0.000189902,0.000132743,264.18,0.000846494,0.000583748,0,0.000470841,-0.00623995,0,5197.94,-68540.8,0,0.02025,0.00325,0.00125
3.464,0.000671008,0.000805279,-8.15713e-05,0.000190124,0.000134271,262.904,0.000836238,0.000659175,0,0.00045814,-0.00626842,0,4999.65,-68069.1,0,0.0205,0.00325,0.00125
3.44945,0.00066856,0.000804271,-8.13191e-05,0.000190192,0.000135711,261.68,0.000820359,0.000730872,0,0.000443684,-0.00629399,0,4790.06,-67621.2,0,0.02075,0.00325,0.00125
3.43566,0.000666289,0.000803341,-8.10596e-05,0.000190119,0.000137052,260.509,0.000798802,0.000798694,0,0.000427558,-0.00631646,0,4570.34,-67197.8,0,0.021,0.00325,0.00125
3.42267,0.000664197,0.000802485,-8.07958e-05,0.000189918,0.000138288,259.395,0.000771539,0.000862516,0,0.000409856,-0.00633568,0,4341.54,-66799.2,0,0.02125,0.00325,0.00125
3.41048,0.000662284,0.000801698,-8.05307e-05,0.000189606,0.000139414,258.339,0.000738586,0.000922235,0,0.000390685,-0.0063516,0,4104.64,-66425.7,0,0.0215,0.00325,0.00125
3.39909,0.000660546,0.000800974,-8.02674e-05,0.0001892,0.000140428,257.342,0.000700007,0.000977779,0,0.000370155,-0.00636428,0,3860.52,-66077.5,0,0.02175,0.00325,0.00125
3.38852,0.00065898,0.000800309,-8.00087e-05,0.000188722,0.000141329,256.408,0.000655928,0.00102909,0,0.000348388,-0.00637385,0,3610.02,-65754.5,0,0.022,0.00325,0.00125
3.37877,0.000657576,0.000799697,-7.97578e-05,0.000188195,0.00014212,255.537,0.00060654,0.00107613,0,0.000325509,-0.00638054,0,3353.89,-65456.9,0,0.02225,0.00325,0.00125
3.36983,0.000656329,0.000799134,-7.95175e-05,0.000187641,0.000142805,254.731,0.000552117,0.00111883,0,0.000301643,-0.00638462,0,3092.83,-65184.6,0,0.0225,0.00325,0.00125
3.3617,0.000655228,0.000798615,-7.92905e-05,0.000187087,0.000143386,253.991,0.00049303,0.00115705,0,0.000276913,-0.00638631,0,2827.54,-64937.4,0,0.02275,0.00325,0.00125
3.35439,0.000654268,0.00079813,-7.90796e-05,0.000186557,0.000143861,253.317,0.000429791,0.0011904,0,0.00025143,-0.00638558,0,2558.66,-64715.3,0,0.023,0.00325,0.00125
3.3479,0.00065345,0.000797662,-7.88871e-05,0.000186075,0.000144213,252.712,0.000363114,0.00121799,0,0.000225275,-0.00638169,0,2286.7,-64518.1,0,0.02325,0.00325,0.00125
3.34222,0.000652794,0.000797175,-7.87152e-05,0.000185658,0.00014438,252.174,0.000294045,0.00123774,0,0.00019846,-0.00637207,0,2011.95,-64345.8,0,0.0235,0.00325,0.00125
3.33735,0.000652377,0.000796582,-7.85657e-05,0.000185299,0.000144204,251.706,0.000224195,0.00124496,0,0.000170871,-0.00634973,0,1734.05,-64198.4,0,0.02375,0.00325,0.00125
3.33331,0.000652407,0.000795692,-7.844e-05,0.000184908,0.000143285,251.307,0.000156074,0.00122949,0,0.000142128,-0.0062973,0,1450.95,-64076.2,0,0.024,0.00325,0.00125
3.3301,0.000653418,0.000794088,-7.83393e-05,0.000184141,0.00014067,250.98,9.34514e-05,0.00116967,0,0.000111387,-0.00617322,0,1156.71,-63979.7,0,0.02425,0.00325,0.00125
3.32776,0.000656717,0.00079092,-7.82623e-05,0.000181939,0.000134203,250.729,4.21759e-05,0.00102053,0,7.72135e-05,-0.0058833,0,836.115,-63909.9,0,0.0245,0.00325,0.00125
3.32633,0.000665278,0.000784718,-7.8205e-05,0.000175291,0.00011944,250.562,1.08623e-05,0.000690566,0,3.85553e-05,-0.00523318,0,454.223,-63868.1,0,0.02475,0.00325,0.00125
3.32584,0.000671387,0.000780632,-7.81807e-05,0.000170297,0.000109245,250.501,0,0,0,1.80587e-05,-0.00478574,0,241.919,-63854.3,0,0.025,0.00325,0.00125
3.84682,0.000754067,0.000839011,-8.33974e-05,0.000135872,8.49446e-05,313.36,-0.000151197,-0.00105921,0,0.000303785,-0.00466305,0,5246.32,-80083.6,0,0.01525,0.0035,0.00125
3.82983,0.000752067,0.00083722,-8.3537e-05,0.000135806,8.51526e-05,312.006,-0.000117084,-0.0010382,0,0.000323252,-0.0046425,0,5568.72,-79534.2,0,0.0155,0.0035,0.00125
3.8119,0.00074987,0.000835395,-8.36778e-05,0.000135768,8.55243e-05,310.576,-7.37985e-05,-0.00100949,0,0.000341501,-0.00462894,0,5857.36,-78955.5,0,0.01575,0.0035,0.00125
3.79311,0.000747466,0.000833513,-8.38179e-05,0.000135857,8.60467e-05,309.077,-2.28274e-05,-0.000970817,0,0.000358513,-0.00462165,0,6111.65,-78350.8,0,0.016,0.0035,0.00125
3.77359,0.000744838,0.000831546,-8.39547e-05,0.000136191,8.6709e-05,307.52,3.40541e-05,-0.000920513,0,0.000374263,-0.00462008,0,6331.23,-77724,0,0.01625,0.0035,0.00125
3.75343,0.000741978,0.000829473,-8.40847e-05,0.000136866,8.7496e-05,305.912,9.49082e-05,-0.00085768,0,0.000388686,-0.00462342,0,6515.9,-77078.7,0,0.0165,0.0035,0.00125
3.73275,0.000738898,0.000827287,-8.42032e-05,0.000137914,8.83899e-05,304.262,0.000157654,-0.000782535,0,0.000401693,-0.0046308,0,6665.67,-76418.8,0,0.01675,0.0035,0.00125
3.71168,0.000735631,0.000825008,-8.43059e-05,0.000139279,8.93775e-05,302.579,0.000220173,-0.000696502,0,0.000413202,-0.00464157,0,6780.75,-75748.1,0,0.017,0.0035,0.00125
3.69034,0.000732205,0.000822662,-8.4389e-05,0.000140908,9.04574e-05,300.871,0.000280781,-0.000601475,0,0.000423189,-0.00465576,0,6861.58,-75070.5,0,0.01725,0.0035,0.00125
3.66882,0.000728647,0.000820279,-8.4449e-05,0.000142749,9.16322e-05,299.148,0.000338193,-0.000499522,0,0.000431655,-0.0046736,0,6908.95,-74389.9,0,0.0175,0.0035,0.00125
3.64728,0.000724989,0.000817893,-8.44828e-05,0.000144726,9.29047e-05,297.417,0.00039138,-0.000393018,0,0.00043861,-0.00469532,0,6923.92,-73710,0,0.01775,0.0035,0.00125
3.62581,0.00072126,0.00081555,-8.44879e-05,0.000146758,9.42904e-05,295.686,0.000439665,-0.000284499,0,0.000444135,-0.00472181,0,6907.87,-73034.4,0,0.018,0.0035,0.00125
3.60453,0.000717468,0.000813287,-8.44635e-05,0.000148814,9.58199e-05,293.963,0.00048267,-0.000176202,0,0.000448399,-0.00475465,0,6862.56,-72366.6,0,0.01825,0.0035,0.00125
3.58354,0.000713577,0.000811135,-8.44094e-05,0.000150955,9.75585e-05,292.254,0.000520286,-6.97468e-05,0,0.000451743,-0.00479709,0,6790.21,-71709.8,0,0.0185,0.0035,0.00125
3.56295,0.00070965,0.000809148,-8.43243e-05,0.000153018,9.9499e-05,290.568,0.000552823,3.38384e-05,0,0.000454195,-0.00484877,0,6693.4,-71067.1,0,0.01875,0.0035,0.00125
3.54284,0.00070588,0.000807314,-8.42085e-05,0.000154703,0.000101434,288.908,0.000579841,0.000134139,0,0.000454834,-0.00489966,0,6574.19,-70441,0,0.019,0.0035,0.00125
3.52328,0.000702325,0.000805581,-8.40663e-05,0.000156022,0.000103256,287.281,0.000601235,0.000231163,0,0.000453173,-0.00494477,0,6433.96,-69833.5,0,0.01925,0.0035,0.00125
3.50433,0.000698932,0.00080395,-8.39018e-05,0.000157099,0.000105019,285.691,0.000617686,0.000325024,0,0.000449498,-0.00498699,0,6274.04,-69246.3,0,0.0195,0.0035,0.00125
3.48604,0.000695689,0.000802424,-8.37168e-05,0.00015798,0.000106735,284.144,0.000629248,0.000415764,0,0.000443923,-0.00502718,0,6096.02,-68681,0,0.01975,0.0035,0.00125
3.46846,0.000692599,0.000801002,-8.35137e-05,0.000158682,0.000108404,282.643,0.000635922,0.000503304,0,0.000436523,-0.00506557,0,5901.52,-68138.8,0,0.02,0.0035,0.00125
3.45163,0.000689665,0.000799685,-8.32949e-05,0.000159218,0.00011002,281.193,0.000637688,0.00058751,0,0.000427357,-0.00510208,0,5692.15,-67620.7,0,0.02025,0.0035,0.00125
3.43558,0.000686896,0.00079847,-8.3063e-05,0.000159596,0.000111574,279.797,0.000634494,0.00066822,0,0.000416479,-0.00513649,0,5469.46,-67127.6,0,0.0205,0.0035,0.00125
3.42033,0.000684297,0.000797352,-8.28206e-05,0.000159823,0.000113055,278.458,0.000626269,0.00074527,0,0.000403948,-0.0051685,0,5234.86,-66660.2,0,0.02075,0.0035,0.00125
3.4059,0.000681874,0.000796327,-8.25705e-05,0.000159912,0.000114453,277.18,0.000612946,0.000818494,0,0.00038983,-0.00519784,0,4989.68,-66219,0,0.021,0.0035,0.00125
3.39232,0.000679629,0.000795388,-8.23156e-05,0.000159874,0.000115759,275.964,0.00059448,0.000887739,0,0.000374201,-0.00522429,0,4735.13,-65804.2,0,0.02125,0.0035,0.00125
3.37959,0.000677564,0.000794531,-8.20588e-05,0.000159723,0.000116967,274.812,0.000570861,0.000952857,0,0.00035715,-0.00524769,0,4472.29,-65416.1,0,0.0215,0.0035,0.00125
3.36771,0.000675678,0.000793748,-8.18031e-05,0.000159475,0.000118071,273.727,0.000542126,0.00101372,0,0.000338776,-0.00526799,0,4202.14,-65054.8,0,0.02175,0.0035,0.00125
3.3567,0.000673967,0.000793035,-8.15515e-05,0.000159151,0.000119068,272.711,0.000508371,0.00107022,0,0.000319183,-0.0052852,0,3925.6,-64720.3,0,0.022,0.0035,0.00125
3.34655,0.000672426,0.000792384,-8.1307e-05,0.000158771,0.000119958,271.764,0.000469754,0.00112222,0,0.000298486,-0.00529942,0,3643.49,-64412.5,0,0.02225,0.0035,0.00125
3.33727,0.00067105,0.000791791,-8.10725e-05,0.000158357,0.000120741,270.889,0.000426516,0.00116958,0,0.0002768,-0.00531076,0,3356.56,-64131.4,0,0.0225,0.0035,0.00125
3.32885,0.00066983,0.000791247,-8.08507e-05,0.000157933,0.000121417,270.086,0.000379009,0.00121202,0,0.000254235,-0.00531926,0,3065.54,-63876.6,0,0.02275,0.0035,0.00125
3.32129,0.000668764,0.00079074,-8.06443e-05,0.000157523,0.000121976,269.356,0.000327739,0.00124899,0,0.000230891,-0.00532469,0,2771.05,-63648.2,0,0.023,0.0035,0.00125
3.31458,0.000667856,0.000790251,-8.04558e-05,0.000157152,0.000122395,268.701,0.00027345,0.00127928,0,0.000206833,-0.00532599,0,2473.58,-63446,0,0.02325,0.0035,0.00125
3.30873,0.000667135,0.000789737,-8.02873e-05,0.000156833,0.000122602,268.12,0.000217251,0.00130037,0,0.00018206,-0.00532022,0,2173.35,-63269.9,0,0.0235,0.0035,0.00125
3.30374,0.000666682,0.000789105,-8.0141e-05,0.000156558,0.000122422,267.614,0.000160849,0.00130682,0,0.00015644,-0.00529987,0,1869.81,-63119.8,0,0.02375,0.0035,0.00125
3.29961,0.000666723,0.000788163,-8.00185e-05,0.000156223,0.00012144,267.185,0.000106851,0.00128734,0,0.000129601,-0.00524709,0,1560.69,-62996.2,0,0.024,0.0035,0.00125
3.29637,0.000667811,0.000786505,-7.99209e-05,0.000155455,0.000118694,266.834,5.90308e-05,0.00121886,0,0.000100783,-0.00512073,0,1239.66,-62899.4,0,0.02425,0.0035,0.00125
3.29403,0.000671262,0.000783348,-7.98483e-05,0.000153126,0.000112086,266.565,2.25611e-05,0.0010553,0,6.88624e-05,-0.00483058,0,891.287,-62830.5,0,0.0245,0.0035,0.00125
3.29264,0.000679954,0.00077741,-7.97993e-05,0.000146195,9.74558e-05,266.388,3.29774e-06,0.000706375,0,3.36131e-05,-0.00419782,0,481.406,-62790.2,0,0.02475,0.0035,0.00125
3.29216,0.0006861,0.000773554,-7.97805e-05,0.000141022,8.74546e-05,266.324,0,0,0,1.52559e-05,-0.00376649,0,255.253,-62777.2,0,0.025,0.0035,0.00125
3.84496,0.000768019,0.000836279,-8.44366e-05,0.000112932,6.82606e-05,333.361,-0.000365553,-0.00108366,0,0.00026971,-0.00374238,0,5796.01,-79988,0,0.01525,0.00375,0.00125
3.82698,0.000766047,0.000834453,-8.45801e-05,0.000112507,6.84058e-05,331.865,-0.000340691,-0.00107307,0,0.000286828,-0.00372296,0,6150.52,-79402.4,0,0.0155,0.00375,0.00125
3.80798,0.000763869,0.000832589,-8.47253e-05,0.000112104,6.87199e-05,330.285,-0.000305103,-0.00105359,0,0.000303013,-0.00371109,0,6467.56,-78785.5,0,0.01575,0.00375,0.00125
3.78808,0.000761474,0.000830653,-8.48704e-05,0.000111851,6.91787e-05,328.631,-0.00026035,-0.00102244,0,0.000318206,-0.00370542,0,6746.49,-78141.5,0,0.016,0.00375,0.00125
3.7674,0.00075885,0.000828611,-8.50126e-05,0.000111876,6.97611e-05,326.912,-0.000208393,-0.000977698,0,0.00033233,-0.0037048,0,6986.85,-77474.3,0,0.01625,0.00375,0.00125
3.74605,0.000755988,0.000826436,-8.51479e-05,0.000112286,7.0448e-05,325.138,-0.000151297,-0.000918358,0,0.000345296,-0.00370823,0,7188.41,-76787.7,0,0.0165,0.00375,0.00125
3.72415,0.000752903,0.000824118,-8.52718e-05,0.000113115,7.1216e-05,323.318,-9.11819e-05,-0.000844629,0,0.000356968,-0.00371451,0,7351.1,-76086.1,0,0.01675,0.00375,0.00125
3.70184,0.000749634,0.000821674,-8.53802e-05,0.000114303,7.20412e-05,321.462,-3.02107e-05,-0.000758086,0,0.0003672,-0.00372247,0,7475.08,-75373.5,0,0.017,0.00375,0.00125
3.67924,0.000746209,0.000819135,-8.54696e-05,0.000115794,7.29259e-05,319.58,2.98131e-05,-0.000660961,0,0.000375974,-0.00373235,0,7560.78,-74654.1,0,0.01725,0.00375,0.00125
3.65647,0.000742647,0.000816535,-8.55363e-05,0.000117539,7.38875e-05,317.682,8.75556e-05,-0.000555638,0,0.000383368,-0.00374511,0,7609.04,-73932.2,0,0.0175,0.00375,0.00125
3.63368,0.000738979,0.000813918,-8.55773e-05,0.000119456,7.49392e-05,315.776,0.000142004,-0.000444766,0,0.000389447,-0.00376152,0,7621.06,-73211.8,0,0.01775,0.00375,0.00125
3.61097,0.000735244,0.00081134,-8.55902e-05,0.000121426,7.60966e-05,313.871,0.00019234,-0.00033142,0,0.000394298,-0.00378242,0,7598.45,-72496.8,0,0.018,0.00375,0.00125
3.58847,0.000731455,0.000808846,-8.55745e-05,0.000123398,7.73911e-05,311.977,0.000238084,-0.00021817,0,0.000398099,-0.00380941,0,7543.17,-71790.7,0,0.01825,0.00375,0.00125
3.56629,0.000727584,0.000806462,-8.55308e-05,0.000125426,7.88786e-05,310.099,0.000278964,-0.000106643,0,0.000401164,-0.00384521,0,7457.63,-71097.1,0,0.0185,0.00375,0.00125
3.54455,0.000723635,0.000804247,-8.54575e-05,0.000127454,8.06116e-05,308.248,0.000315444,2.09092e-06,0,0.000403794,-0.0038923,0,7344.73,-70419,0,0.01875,0.00375,0.00125
3.52332,0.000719794,0.000802199,-8.53538e-05,0.000129179,8.24046e-05,306.427,0.00034688,0.000107573,0,0.000405078,-0.00394172,0,7207.06,-69759.3,0,0.019,0.00375,0.00125
3.5027,0.000716171,0.000800274,-8.52233e-05,0.000130513,8.41026e-05,304.644,0.000372789,0.000209606,0,0.000404249,-0.00398618,0,7046.44,-69120,0,0.01925,0.00375,0.00125
3.48274,0.000712701,0.000798464,-8.50701e-05,0.000131616,8.57634e-05,302.904,0.000394127,0.000308228,0,0.000401625,-0.00402871,0,6864.48,-68503,0,0.0195,0.00375,0.00125
3.46349,0.000709374,0.000796771,-8.48968e-05,0.000132534,8.73979e-05,301.212,0.000411052,0.000403616,0,0.000397306,-0.00407003,0,6663.01,-67909.9,0,0.01975,0.00375,0.00125
3.44501,0.000706191,0.000795197,-8.47054e-05,0.000133286,8.90055e-05,299.573,0.000423574,0.000495785,0,0.000391349,-0.00411031,0,6443.92,-67341.9,0,0.02,0.00375,0.00125
3.42733,0.000703159,0.000793739,-8.44984e-05,0.000133881,9.05794e-05,297.99,0.000431695,0.00058465,0,0.00038379,-0.0041494,0,6209.04,-66800,0,0.02025,0.00375,0.00125
3.41048,0.000700286,0.000792395,-8.42781e-05,0.000134327,9.21096e-05,296.468,0.000435384,0.000670077,0,0.000374664,-0.00418702,0,5960.11,-66284.9,0,0.0205,0.00375,0.00125
3.3945,0.000697579,0.000791163,-8.40472e-05,0.000134632,9.35844e-05,295.01,0.000434583,0.000751909,0,0.000364006,-0.00422283,0,5698.73,-65797.3,0,0.02075,0.00375,0.00125
3.3794,0.000695042,0.000790035,-8.38084e-05,0.000134806,9.49928e-05,293.619,0.000429229,0.000829975,0,0.000351862,-0.0042565,0,5426.38,-65337.7,0,0.021,0.00375,0.00125
3.36519,0.000692682,0.000789006,-8.35644e-05,0.000134859,9.63242e-05,292.297,0.000419269,0.000904095,0,0.000338288,-0.0042877,0,5144.42,-64906.2,0,0.02125,0.00375,0.00125
3.35189,0.0006905,0.00078807,-8.3318e-05,0.000134805,9.75701e-05,291.047,0.000404688,0.000974081,0,0.000323352,-0.00431622,0,4854.04,-64503.1,0,0.0215,0.00375,0.00125
3.33949,0.000688498,0.000787221,-8.30721e-05,0.000134656,9.87232e-05,289.87,0.000385511,0.00103976,0,0.000307139,-0.00434189,0,4556.35,-64128.3,0,0.02175,0.00375,0.00125
3.32802,0.000686672,0.000786451,-8.28297e-05,0.000134432,9.97784e-05,288.768,0.000361817,0.00110095,0,0.000289735,-0.00436462,0,4252.31,-63781.9,0,0.022,0.00375,0.00125
3.31745,0.000685021,0.000785753,-8.25938e-05,0.000134151,0.000100732,287.743,0.000333745,0.00115747,0,0.000271241,-0.00438437,0,3942.83,-63463.6,0,0.02225,0.00375,0.00125
3.3078,0.000683538,0.000785119,-8.23672e-05,0.000133834,0.000101581,286.797,0.000301517,0.00120905,0,0.000251756,-0.0044011,0,3628.7,-63173.2,0,0.0225,0.00375,0.00125
3.29906,0.000682222,0.000784541,-8.21525e-05,0.000133504,0.000102319,285.929,0.000265477,0.00125529,0,0.00023138,-0.00441469,0,3310.65,-62910.7,0,0.02275,0.00375,0.00125
3.29122,0.00068107,0.000784004,-8.19526e-05,0.000133183,0.000102934,285.142,0.000226143,0.00129542,0,0.000210196,-0.00442466,0,2989.29,-62675.7,0,0.023,0.00375,0.00125
3.28429,0.00068009,0.000783484,-8.17699e-05,0.000132894,0.000103394,284.435,0.000184298,0.00132792,0,0.000188256,-0.0044297,0,2665.09,-62468.2,0,0.02325,0.00375,0.00125
3.27825,0.000679317,0.000782934,-8.16067e-05,0.000132652,0.000103616,283.809,0.000141125,0.00134976,0,0.000165543,-0.00442647,0,2338.14,-62287.9,0,0.0235,0.00375,0.00125
3.27313,0.000678842,0.000782257,-8.1465e-05,0.000132441,0.000103414,283.266,9.84173e-05,0.00135479,0,0.000141913,-0.00440703,0,2007.73,-62135.1,0,0.02375,0.00375,0.00125
3.26891,0.000678902,0.00078126,-8.13468e-05,0.000132148,0.000102358,282.805,5.88331e-05,0.00133067,0,0.000117011,-0.00435331,0,1671.33,-62009.9,0,0.024,0.00375,0.00125
3.26561,0.00068006,0.000779558,-8.12535e-05,0.000131368,9.94979e-05,282.43,2.60159e-05,0.00125327,0,9.01763e-05,-0.00422517,0,1322.35,-61912.8,0,0.02425,0.00375,0.00125
3.26327,0.000683614,0.000776441,-8.11865e-05,0.000128931,9.28274e-05,282.144,4.22902e-06,0.00107635,0,6.06112e-05,-0.00393779,0,945.359,-61844.5,0,0.0245,0.00375,0.00125
3.2619,0.000692266,0.000770817,-8.11464e-05,0.000121882,7.85512e-05,281.957,-3.52199e-06,0.000712626,0,2.88311e-05,-0.00333045,0,507.501,-61805.5,0,0.02475,0.00375,0.00125
3.26144,0.000698317,0.000767218,-8.11331e-05,0.000116674,6.89008e-05,281.891,0,0,0,1.2612e-05,-0.00292091,0,267.819,-61793.2,0,0.025,0.00375,0.00125
3.84735,0.000779501,0.000833956,-8.52591e-05,9.5947e-05,5.44556e-05,353.354,-0.000578301,-0.00109815,0,0.000236926,-0.00298636,0,6382.64,-80017.3,0,0.01525,0.004,0.00125
3.82826,0.000777523,0.000832118,-8.54062e-05,9.51335e-05,5.45954e-05,351.707,-0.000562394,-0.00109962,0,0.000252015,-0.00297069,0,6771.13,-79391.7,0,0.0155,0.004,0.00125
3.8081,0.000775332,0.000830241,-8.55551e-05,9.4335e-05,5.49097e-05,349.969,-0.00053415,-0.00109081,0,0.000266478,-0.00296308,0,7118.14,-78733.2,0,0.01575,0.004,0.00125
3.78699,0.000772918,0.00082828,-8.5704e-05,9.36986e-05,5.53618e-05,348.148,-0.000495279,-0.00106848,0,0.0002802,-0.00296148,0,7422.95,-78046,0,0.016,0.004,0.00125
3.76505,0.000770274,0.000826189,-8.58499e-05,9.33653e-05,5.59147e-05,346.257,-0.000447903,-0.00103043,0,0.000293009,-0.00296388,0,7685.04,-77334.6,0,0.01625,0.004,0.00125
3.74241,0.0007674,0.000823936,-8.5989e-05,9.34405e-05,5.65361e-05,344.306,-0.000394313,-0.000975642,0,0.000304724,-0.00296857,0,7904.08,-76603.1,0,0.0165,0.004,0.00125
3.71919,0.000764314,0.000821509,-8.61169e-05,9.39601e-05,5.71951e-05,342.305,-0.000336742,-0.000904438,0,0.000315143,-0.00297399,0,8079.95,-75856.3,0,0.01675,0.004,0.00125
3.69555,0.00076105,0.000818917,-8.62296e-05,9.48884e-05,5.78678e-05,340.266,-0.000277299,-0.000818433,0,0.000324093,-0.00297902,0,8212.73,-75098.5,0,0.017,0.004,0.00125
3.6716,0.000757633,0.000816196,-8.63234e-05,9.61679e-05,5.85624e-05,338.198,-0.000217857,-0.000720159,0,0.000331583,-0.00298421,0,8302.87,-74334.4,0,0.01725,0.004,0.00125
3.64749,0.000754083,0.000813392,-8.63946e-05,9.77334e-05,5.93087e-05,336.114,-0.000159838,-0.00061247,0,0.000337766,-0.00299119,0,8351.28,-73568.3,0,0.0175,0.004,0.00125
3.62336,0.000750426,0.000810559,-8.64403e-05,9.94931e-05,6.0133e-05,334.023,-0.000104203,-0.000498363,0,0.000342791,-0.0030014,0,8359.37,-72804.9,0,0.01775,0.004,0.00125
3.59934,0.000746707,0.000807757,-8.64589e-05,0.000101313,6.10492e-05,331.935,-5.17554e-05,-0.000381149,0,0.000346749,-0.00301556,0,8328.94,-72048.1,0,0.018,0.004,0.00125
3.57556,0.000742943,0.000805034,-8.64505e-05,0.000103133,6.20909e-05,329.858,-3.08602e-06,-0.000263633,0,0.000349845,-0.00303534,0,8262.23,-71301.9,0,0.01825,0.004,0.00125
3.55212,0.000739106,0.000802425,-8.64154e-05,0.000104991,6.33185e-05,327.803,4.13786e-05,-0.000147626,0,0.000352437,-0.00306364,0,8161.93,-70569.7,0,0.0185,0.004,0.00125
3.52916,0.000735177,0.000799977,-8.63527e-05,0.000106893,6.47991e-05,325.777,8.18838e-05,-3.41379e-05,0,0.000354913,-0.00310359,0,8031.21,-69854.9,0,0.01875,0.004,0.00125
3.50677,0.000731312,0.00079771,-8.62606e-05,0.000108565,6.63981e-05,323.788,0.000117978,7.64083e-05,0,0.000356545,-0.00314867,0,7873.18,-69160.3,0,0.019,0.004,0.00125
3.48503,0.00072765,0.000795595,-8.61414e-05,0.00010984,6.79447e-05,321.841,0.000148931,0.000183306,0,0.000356405,-0.00319079,0,7690.16,-68488.4,0,0.01925,0.004,0.00125
